year month day hour minnute second latitude longitude depth magnitude label
2013 12 19 23 27 5.27 40.0512 140.5437 8.97 1.2 1
2013 12 20 0 11 53.96 40.0478 140.5443 9.23 0.8 0
2013 12 20 0 26 22.49 40.0410 140.5282 7.83 1.1 1
2013 12 20 1 51 21.69 40.0518 140.5490 9.13 1.3 0
2013 12 20 2 30 1.48 40.0498 140.5500 8.69 0.8 0
2013 12 20 5 39 27.54 40.0458 140.5510 8.74 1.3 0
2013 12 20 14 1 19.72 40.0498 140.5470 8.36 1.0 0
2013 12 21 1 9 17.11 40.0432 140.5260 8.61 0.6 1
2013 12 21 3 5 24.94 40.0538 140.5492 9.62 1.5 1
2013 12 21 4 38 6.66 40.0525 140.5513 9.37 1.5 1
2013 12 21 18 17 42.82 40.0542 140.5493 9.13 0.6 1
2013 12 21 19 2 31.45 40.0545 140.5470 8.31 0.8 1
2013 12 22 3 15 30.25 40.0442 140.5240 8.30 0.7 1
2013 12 22 6 15 42.94 40.0438 140.5432 8.42 1.5 1
2013 12 22 12 21 18.61 40.0580 140.5417 9.47 0.4 1
2013 12 22 17 56 59.70 40.0535 140.5435 9.13 1.0 1
2013 12 22 17 57 16.53 40.0560 140.5403 8.17 1.4 1
2013 12 23 0 39 28.94 40.0355 140.5330 8.13 0.8 1
2013 12 23 0 44 22.80 40.0405 140.5270 8.39 0.5 1
2013 12 23 0 45 13.52 40.0363 140.5318 6.11 0.7 0
2013 12 23 1 44 49.01 40.0370 140.5307 7.23 0.9 1
2013 12 23 1 48 27.85 40.0388 140.5215 5.90 0.0 1
2013 12 23 1 54 46.92 40.0363 140.5268 8.42 0.5 1
2013 12 23 2 0 31.50 40.0340 140.5312 7.95 0.7 1
2013 12 23 2 1 38.99 40.0360 140.5278 7.97 0.5 1
2013 12 23 2 4 40.10 40.0378 140.5322 8.64 2.0 1
2013 12 23 2 4 57.56 40.0393 140.5313 6.99 2.0 1
2013 12 23 2 19 29.99 40.0383 140.5323 8.93 2.5 1
2013 12 23 2 21 35.50 40.0367 140.5322 6.55 0.0 1
2013 12 23 7 18 53.79 40.0385 140.5307 8.35 1.5 1
2013 12 24 6 17 23.71 40.0408 140.5282 8.04 1.9 1
2013 12 24 6 20 55.87 40.0388 140.5267 5.88 0.5 1
2013 12 24 22 29 46.67 40.0342 140.5317 7.65 0.8 1
2013 12 24 23 29 25.06 40.0507 140.5442 8.90 0.7 1
2013 12 24 23 35 21.25 40.0498 140.5440 9.11 0.8 1
2013 12 24 23 41 37.63 40.0487 140.5477 9.58 0.9 1
2013 12 25 14 40 45.71 40.0388 140.5250 8.03 0.6 1
2013 12 25 18 4 15.84 40.0533 140.5483 10.76 0.3 0
2013 12 26 3 27 2.75 40.0343 140.5308 8.27 0.7 1
2013 12 26 7 4 49.69 40.0437 140.5405 8.71 1.6 1
2013 12 26 22 57 56.62 40.0410 140.5302 7.94 1.4 0
2013 12 27 6 41 25.69 40.0448 140.5232 7.02 0.6 1
2013 12 27 13 8 19.58 40.0370 140.5268 8.17 1.0 1
2013 12 28 12 36 38.14 40.0375 140.5282 7.05 0.9 1
2013 12 28 12 37 22.97 40.0382 140.5267 6.55 0.7 1
2013 12 28 14 43 20.51 40.0338 140.5283 8.38 1.0 1
2013 12 28 14 51 30.16 40.0575 140.5510 9.92 0.8 0
2013 12 29 3 20 48.10 40.0337 140.5283 7.55 0.5 1
2013 12 30 4 1 17.27 40.0390 140.5298 7.16 1.0 1
2013 12 30 4 1 48.43 40.0372 140.5267 7.24 0.6 1
2013 12 30 4 32 25.65 40.0390 140.5263 6.84 0.7 1
2013 12 30 5 43 23.85 40.0350 140.5287 8.15 1.1 1
2013 12 31 6 41 27.32 40.0398 140.5253 7.74 0.4 1
2013 12 31 8 45 2.96 40.0357 140.5272 7.34 0.7 1
2013 12 31 8 46 42.69 40.0382 140.5265 8.43 0.7 1
2013 12 31 9 16 54.27 40.0398 140.5273 7.52 1.2 1
2013 12 31 9 20 30.22 40.0370 140.5297 7.74 0.9 1
2013 12 31 9 36 15.16 40.0365 140.5303 8.26 0.7 1
2013 12 31 9 36 27.34 40.0367 140.5292 7.35 0.7 1
2013 12 31 11 13 41.12 40.0270 140.5408 7.06 0.7 1
2013 12 31 11 43 42.93 40.0273 140.5425 7.82 0.4 1
2013 12 31 15 10 45.43 40.0377 140.5267 8.04 0.5 1
2013 12 31 15 12 48.14 40.0345 140.5288 8.32 0.6 1
2013 12 31 19 42 59.24 40.0363 140.5290 8.36 0.8 1
2013 12 31 19 43 29.43 40.0398 140.5273 7.72 1.2 1
2013 12 31 20 17 6.36 40.0393 140.5437 9.95 0.2 1
2013 12 31 23 7 47.09 40.0283 140.5422 9.70 1.2 1
2014 1 1 1 37 48.01 40.0552 140.5423 9.52 2.1 1
2014 1 1 3 17 49.04 40.0558 140.5443 8.57 1.2 0
2014 1 1 3 27 2.48 40.0563 140.5460 9.06 1.8 0
2014 1 1 3 27 58.91 40.0545 140.5442 8.31 0.7 1
2014 1 1 6 55 48.96 40.0442 140.5285 7.79 1.0 1
2014 1 1 10 58 43.40 40.0412 140.5278 9.12 1.9 1
2014 1 1 11 1 31.94 40.0470 140.5253 7.24 0.7 1
2014 1 1 11 2 9.38 40.0443 140.5287 7.11 1.3 1
2014 1 1 11 5 37.46 40.0425 140.5283 8.42 1.6 1
2014 1 1 14 46 0.76 40.0437 140.5223 7.78 0.5 1
2014 1 1 21 33 33.14 40.0443 140.5280 7.33 1.2 1
2014 1 2 11 26 59.30 40.0553 140.5370 9.11 1.1 1
2014 1 2 15 8 17.08 40.0530 140.5557 8.92 1.0 1
2014 1 2 17 32 36.68 40.0545 140.5417 10.93 1.0 0
2014 1 3 0 37 43.42 40.0435 140.5285 7.87 0.8 1
2014 1 3 0 39 23.01 40.0427 140.5238 6.99 0.4 1
2014 1 3 0 40 6.96 40.0408 140.5282 7.36 0.6 1
2014 1 3 0 49 9.80 40.0430 140.5265 7.95 1.3 1
2014 1 3 0 50 13.46 40.0415 140.5267 7.96 0.9 1
2014 1 3 0 53 12.30 40.0433 140.5252 7.08 0.8 1
2014 1 3 4 36 13.67 40.0402 140.5235 7.70 0.5 1
2014 1 3 10 7 42.31 40.0387 140.5275 7.73 0.6 1
2014 1 3 11 27 49.71 40.0388 140.5257 8.80 1.4 1
2014 1 3 12 43 47.08 40.0458 140.5282 7.78 0.8 1
2014 1 3 13 11 55.18 40.0405 140.5213 8.42 0.5 1
2014 1 3 13 18 5.42 40.0397 140.5202 9.07 0.6 1
2014 1 3 14 44 22.31 40.0377 140.5223 8.85 1.0 1
2014 1 3 14 45 41.51 40.0395 140.5210 8.50 0.6 1
2014 1 3 14 53 29.52 40.0392 140.5222 8.55 0.9 1
2014 1 3 14 54 6.19 40.0382 140.5203 8.65 0.6 1
2014 1 4 9 37 41.32 40.0568 140.5245 7.44 1.2 1
2014 1 4 23 0 44.20 40.0403 140.5257 9.04 0.9 1
2014 1 5 5 10 27.89 40.0387 140.5512 7.83 0.8 1
2014 1 5 15 8 25.91 40.0587 140.5383 6.61 0.7 1
2014 1 5 22 26 1.45 40.0572 140.5387 9.15 0.7 1
2014 1 6 10 39 47.11 40.0503 140.5442 9.08 1.2 1
2014 1 6 13 3 27.39 40.0532 140.5418 8.00 1.9 1
2014 1 6 13 3 27.92 40.0545 140.5333 10.06 2.0 1
2014 1 9 0 16 55.06 40.0480 140.5447 8.79 0.4 1
2014 1 9 13 54 10.54 40.0458 140.5260 8.32 1.0 1
2014 1 10 13 7 39.49 40.0645 140.5472 8.50 0.4 1
2014 1 10 13 7 51.79 40.0607 140.5513 8.54 0.9 1
2014 1 12 9 52 54.99 40.0385 140.5308 7.70 1.0 1
2014 1 12 9 53 19.20 40.0387 140.5285 5.13 0.9 1
2014 1 13 2 39 31.81 40.0373 140.5335 10.02 0.4 1
2014 1 13 2 39 48.46 40.0383 140.5330 9.20 0.2 1
2014 1 13 2 40 20.89 40.0337 140.5468 7.27 0.8 1
2014 1 15 7 36 49.95 40.0430 140.5232 8.20 0.5 1
2014 1 15 13 12 45.77 40.0618 140.5492 11.03 1.0 0
2014 1 15 15 14 27.34 40.0540 140.5552 7.51 0.6 0
2014 1 15 15 57 40.02 40.0492 140.5510 9.45 0.9 1
2014 1 15 16 47 29.24 40.0520 140.5465 10.26 1.0 1
2014 1 15 17 39 43.73 40.0408 140.5323 8.05 1.9 1
2014 1 15 17 40 8.64 40.0422 140.5273 7.25 1.0 1
2014 1 15 20 13 20.22 40.0405 140.5523 8.98 0.6 1
2014 1 16 4 37 53.06 40.0533 140.5308 9.34 0.6 1
2014 1 16 14 46 13.82 40.0367 140.5323 7.64 1.7 1
2014 1 18 1 42 20.90 40.0487 140.5570 8.04 0.6 0
2014 1 20 15 48 25.98 40.0332 140.5457 7.73 0.7 1
2014 1 20 15 50 28.29 40.0320 140.5418 8.70 0.7 1
2014 1 20 15 50 57.07 40.0327 140.5508 6.85 0.7 1
2014 1 20 15 52 26.69 40.0332 140.5453 5.81 0.2 1
2014 1 20 15 53 29.02 40.0335 140.5417 9.96 0.2 1
2014 1 20 15 54 56.42 40.0367 140.5423 9.32 0.5 1
2014 1 21 19 11 14.90 40.0527 140.5503 8.90 0.8 1
2014 1 23 13 10 15.34 40.0383 140.5305 7.27 0.4 1
2014 1 24 15 30 12.98 40.0455 140.5543 7.98 1.4 0
2014 1 24 20 46 41.95 40.0473 140.5462 8.13 1.5 0
2014 1 24 21 12 37.55 40.0467 140.5508 8.87 0.7 0
2014 1 25 3 55 51.67 40.0390 140.5320 6.51 0.8 1
2014 1 25 6 4 11.66 40.0525 140.5447 9.07 1.4 0
2014 1 25 8 1 49.32 40.0482 140.5507 9.35 1.1 0
2014 1 25 8 3 10.74 40.0530 140.5390 8.17 0.1 0
2014 1 29 3 39 52.81 40.0507 140.5425 5.51 0.1 1
2014 1 30 15 43 13.12 40.0468 140.5480 7.88 1.5 0
2014 1 30 18 17 15.53 40.0423 140.5335 8.07 1.2 1
2014 2 5 22 4 11.64 40.0525 140.5525 8.76 1.4 0
2014 2 5 22 6 48.66 40.0575 140.5382 9.60 0.1 1
2014 2 9 12 26 8.86 40.0402 140.5258 7.46 0.7 1
2014 2 9 20 6 31.20 40.0365 140.5552 7.60 0.5 1
2014 2 9 20 6 49.24 40.0390 140.5540 8.46 0.9 1
2014 2 10 0 29 36.23 40.0493 140.5525 8.61 0.2 1
2014 2 10 0 30 52.40 40.0508 140.5563 7.63 0.1 1
2014 2 10 0 31 29.27 40.0522 140.5523 8.79 1.1 1
2014 2 10 0 31 46.47 40.0540 140.5538 8.05 0.7 1
2014 2 10 0 32 0.42 40.0518 140.5538 7.79 0.9 1
2014 2 10 1 17 23.62 40.0505 140.5540 8.38 0.8 1
2014 2 10 5 21 53.59 40.0480 140.5458 7.85 1.0 1
2014 2 11 1 0 45.93 40.0427 140.5322 7.34 0.9 1
2014 2 11 19 6 43.30 40.0385 140.5397 8.44 1.2 1
2014 2 11 19 12 35.10 40.0383 140.5355 8.52 0.8 1
2014 2 12 7 35 31.97 40.0357 140.5542 8.81 0.5 1
2014 2 12 7 38 5.96 40.0403 140.5443 8.14 0.2 1
2014 2 12 7 38 14.62 40.0360 140.5542 8.66 0.6 1
2014 2 12 7 53 27.26 40.0363 140.5517 8.89 0.7 1
2014 2 12 13 23 24.49 40.0542 140.5273 9.03 0.7 1
2014 2 12 20 12 56.53 40.0373 140.5485 8.65 0.5 1
2014 2 14 6 51 4.87 40.0388 140.5243 8.65 1.1 1
2014 2 14 20 43 59.01 40.0517 140.5517 7.34 0.4 1
2014 2 15 17 8 38.42 40.0367 140.5375 6.69 0.7 1
2014 2 16 10 37 55.74 40.0603 140.5563 10.71 0.8 0
2014 2 17 18 58 43.16 40.0552 140.5250 7.91 0.8 1
2014 2 18 13 54 35.02 40.0543 140.5410 5.42 0.4 1
2014 2 19 19 7 27.59 40.0492 140.5400 8.37 0.8 1
2014 2 19 19 7 46.50 40.0515 140.5423 7.18 1.7 1
2014 2 19 19 8 21.49 40.0535 140.5467 8.24 3.8 0
2014 2 19 19 9 0.39 40.0493 140.5455 8.12 2.3 1
2014 2 19 19 9 25.01 40.0463 140.5522 10.47 2.5 1
2014 2 19 19 9 43.06 40.0605 140.5402 9.85 1.8 1
2014 2 19 19 10 37.49 40.0522 140.5548 8.69 1.7 1
2014 2 19 19 11 29.63 40.0473 140.5483 8.98 0.5 0
2014 2 19 19 11 47.17 40.0480 140.5457 9.44 0.8 1
2014 2 19 19 12 36.11 40.0497 140.5548 8.70 1.4 1
2014 2 19 19 13 3.82 40.0493 140.5508 8.45 1.2 1
2014 2 19 19 14 3.11 40.0530 140.5532 9.04 0.8 1
2014 2 19 19 15 48.34 40.0498 140.5497 11.53 0.5 1
2014 2 19 19 16 34.17 40.0547 140.5495 8.69 0.3 0
2014 2 19 19 17 46.68 40.0508 140.5537 9.38 2.3 1
2014 2 19 19 19 1.79 40.0567 140.5375 9.41 0.4 1
2014 2 19 19 19 20.52 40.0483 140.5528 8.74 0.6 1
2014 2 19 19 30 17.67 40.0552 140.5423 10.39 0.3 1
2014 2 19 19 31 46.80 40.0473 140.5567 8.40 0.4 1
2014 2 19 19 44 41.85 40.0543 140.5512 9.37 2.0 1
2014 2 19 20 4 3.09 40.0547 140.5478 9.27 1.4 1
2014 2 19 20 4 38.47 40.0522 140.5492 8.68 1.2 1
2014 2 19 20 6 5.61 40.0488 140.5438 6.54 0.4 1
2014 2 19 20 10 15.60 40.0493 140.5468 8.42 0.8 1
2014 2 19 20 33 46.73 40.0493 140.5483 9.67 0.6 1
2014 2 19 20 53 0.17 40.0495 140.5425 8.62 0.4 1
2014 2 19 20 55 1.80 40.0465 140.5527 8.33 1.0 0
2014 2 19 20 56 33.57 40.0507 140.5457 10.10 0.6 0
2014 2 19 21 1 18.89 40.0497 140.5485 9.51 0.7 1
2014 2 20 0 59 9.03 40.0500 140.5545 8.93 1.5 1
2014 2 20 2 9 50.61 40.0473 140.5515 8.10 0.7 1
2014 2 20 3 18 46.87 40.0337 140.5425 8.48 1.5 1
2014 2 20 3 23 59.94 40.0307 140.5415 8.69 0.7 1
2014 2 20 3 30 54.18 40.0313 140.5432 8.50 1.0 1
2014 2 20 3 43 15.93 40.0455 140.5518 7.51 0.4 1
2014 2 20 4 19 27.86 40.0338 140.5422 7.63 0.6 1
2014 2 20 11 44 24.70 40.0490 140.5457 9.38 0.6 1
2014 2 20 13 14 39.11 40.0475 140.5490 7.94 1.4 1
2014 2 20 14 15 59.67 40.0488 140.5420 7.94 1.1 1
2014 2 20 16 15 11.14 40.0537 140.5372 9.43 0.6 1
2014 2 20 19 21 51.36 40.0320 140.5422 8.55 1.0 1
2014 2 20 20 43 6.74 40.0483 140.5515 8.18 1.2 1
2014 2 21 9 31 32.35 40.0333 140.5445 4.91 0.9 1
2014 2 21 11 13 33.62 40.0500 140.5470 9.10 2.0 1
2014 2 21 12 34 27.32 40.0352 140.5413 7.36 0.9 1
2014 2 21 12 41 30.30 40.0610 140.5480 9.34 0.8 1
2014 2 21 14 17 23.71 40.0247 140.5347 4.16 0.7 1
2014 2 21 14 50 8.07 40.0257 140.5395 7.21 0.9 1
2014 2 21 14 56 2.16 40.0272 140.5330 7.87 0.7 1
2014 2 21 14 56 13.84 40.0332 140.5450 8.73 1.1 1
2014 2 21 14 56 29.13 40.0358 140.5432 7.89 1.2 1
2014 2 21 20 15 52.48 40.0500 140.5387 8.89 0.7 1
2014 2 21 21 51 23.03 40.0572 140.5272 8.10 1.0 1
2014 2 21 23 8 37.34 40.0473 140.5490 8.38 0.7 1
2014 2 21 23 13 45.15 40.0318 140.5432 8.35 0.7 1
2014 2 22 0 32 14.34 40.0338 140.5413 8.26 1.1 1
2014 2 22 3 56 51.58 40.0330 140.5377 9.18 0.7 1
2014 2 22 13 7 12.25 40.0493 140.5407 7.71 0.3 1
2014 2 22 16 41 54.47 40.0500 140.5468 9.23 1.5 1
2014 2 22 17 29 18.27 40.0477 140.5547 9.79 0.9 0
2014 2 22 22 52 21.59 40.0393 140.5297 5.76 0.6 1
2014 2 23 4 23 20.85 40.0495 140.5497 8.97 2.0 0
2014 2 23 5 12 38.44 40.0355 140.5387 8.96 0.5 1
2014 2 23 7 40 43.73 40.0510 140.5257 9.56 0.6 1
2014 2 23 9 36 25.39 40.0495 140.5530 8.99 1.2 1
2014 2 23 17 42 43.26 40.0277 140.5372 8.54 0.6 1
2014 2 23 18 1 20.28 40.0557 140.5400 10.09 0.4 1
2014 2 24 2 22 27.31 40.0592 140.5470 9.02 0.4 0
2014 2 24 3 23 46.31 40.0487 140.5482 8.67 0.8 1
2014 2 24 12 18 13.36 40.0348 140.5428 7.70 1.0 1
2014 2 26 0 50 43.58 40.0507 140.5485 8.34 1.5 0
2014 2 26 5 50 16.05 40.0508 140.5495 8.84 1.2 1
2014 2 26 18 32 48.37 40.0428 140.5317 6.98 0.7 1
2014 2 26 20 33 32.60 40.0518 140.5472 9.30 2.5 1
2014 2 27 0 20 26.29 40.0362 140.5342 7.26 0.4 1
2014 2 27 3 13 20.33 40.0463 140.5555 8.48 0.5 0
2014 2 27 3 20 52.77 40.0472 140.5555 8.97 1.6 1
2014 2 27 3 22 54.14 40.0463 140.5545 9.52 1.1 0
2014 2 27 3 26 46.78 40.0448 140.5592 9.40 0.8 0
2014 2 27 4 9 46.08 40.0248 140.5422 7.49 0.6 1
2014 2 27 4 18 39.08 40.0528 140.5452 8.48 1.5 0
2014 2 27 5 28 33.93 40.0478 140.5573 8.68 0.8 0
2014 2 27 14 33 49.14 40.0343 140.5327 8.61 0.3 1
2014 2 27 16 24 6.11 40.0320 140.5400 7.73 0.7 1
2014 2 28 1 29 7.35 40.0323 140.5420 8.52 0.5 1
2014 2 28 2 45 23.79 40.0512 140.5457 8.59 0.4 1
2014 2 28 9 42 13.49 40.0327 140.5387 8.49 1.2 0
2014 3 1 2 22 38.86 40.0558 140.5588 8.64 0.7 0
2014 3 1 4 50 3.49 40.0537 140.5518 9.65 0.3 1
2014 3 1 5 2 7.70 40.0497 140.5598 8.90 0.8 1
2014 3 1 7 4 25.98 40.0310 140.5385 6.75 0.7 1
2014 3 1 15 51 29.99 40.0490 140.5520 7.51 0.6 1
2014 3 1 15 53 32.96 40.0483 140.5538 8.32 0.4 1
2014 3 1 15 54 33.77 40.0522 140.5475 8.71 0.4 1
2014 3 1 15 57 44.93 40.0485 140.5530 9.44 1.0 1
2014 3 1 15 58 56.18 40.0498 140.5462 8.90 0.2 1
2014 3 1 21 53 52.30 40.0338 140.5375 8.12 0.3 1
2014 3 1 22 59 59.63 40.0313 140.5460 8.55 0.9 1
2014 3 1 23 0 13.46 40.0315 140.5450 8.37 0.8 1
2014 3 2 4 33 6.17 40.0368 140.5512 4.31 0.2 1
2014 3 2 8 47 30.54 40.0363 140.5435 8.97 0.4 1
2014 3 2 20 19 6.31 40.0625 140.5418 8.84 0.3 1
2014 3 3 0 41 11.45 40.0565 140.5538 10.36 0.2 0
2014 3 3 2 37 9.45 40.0370 140.5382 8.24 1.4 1
2014 3 3 2 41 46.09 40.0353 140.5400 6.91 0.5 1
2014 3 3 14 39 35.41 40.0357 140.5332 8.28 1.3 1
2014 3 3 21 53 12.85 40.0340 140.5332 7.28 0.5 1
2014 3 4 0 56 31.55 40.0510 140.5482 9.21 2.8 1
2014 3 4 7 4 53.29 40.0547 140.5428 11.82 0.4 1
2014 3 4 13 8 40.34 40.0492 140.5568 8.52 0.8 1
2014 3 5 2 0 56.07 40.0495 140.5527 8.15 1.3 1
2014 3 6 2 11 56.85 40.0488 140.5477 8.40 1.6 0
2014 3 6 4 10 8.72 40.0338 140.5330 7.29 0.9 1
2014 3 7 23 38 28.92 40.0328 140.5458 8.42 0.9 1
2014 3 7 23 43 6.89 40.0328 140.5447 7.50 0.7 1
2014 3 8 4 27 47.84 40.0437 140.5272 7.64 0.7 1
2014 3 8 12 9 16.11 40.0493 140.5445 8.48 0.9 1
2014 3 9 6 42 53.48 40.0327 140.5307 7.63 1.0 1
2014 3 9 12 17 32.91 40.0472 140.5490 9.57 1.0 1
2014 3 9 13 0 28.89 40.0335 140.5362 7.96 1.1 1
2014 3 10 0 13 29.51 40.0602 140.5487 7.75 0.4 1
2014 3 10 19 48 38.57 40.0462 140.5483 9.43 0.9 1
2014 3 11 5 16 54.38 40.0343 140.5362 8.23 1.4 1
2014 3 11 5 20 59.14 40.0347 140.5313 8.91 0.5 1
2014 3 11 12 6 25.53 40.0337 140.5343 8.92 1.3 1
2014 3 12 9 21 14.37 40.0332 140.5378 6.54 1.3 1
2014 3 12 9 22 19.18 40.0353 140.5338 7.80 2.1 1
2014 3 12 9 24 6.93 40.0353 140.5320 5.73 0.7 1
2014 3 12 9 24 26.54 40.0372 140.5343 7.29 1.2 1
2014 3 12 9 27 53.39 40.0353 140.5333 6.55 0.5 1
2014 3 12 14 41 24.29 40.0317 140.5365 5.86 0.6 1
2014 3 12 21 46 22.33 40.0497 140.5275 6.53 0.0 1
2014 3 12 21 46 56.90 40.0495 140.5322 8.07 1.0 1
2014 3 13 6 32 36.26 40.0470 140.5555 9.21 1.4 0
2014 3 13 6 32 59.78 40.0497 140.5447 8.27 0.3 0
2014 3 13 6 33 11.77 40.0505 140.5448 6.33 0.5 1
2014 3 13 8 8 12.06 40.0317 140.5482 9.24 1.1 1
2014 3 13 19 27 42.85 40.0483 140.5530 8.15 1.0 1
2014 3 14 1 21 45.24 40.0483 140.5510 7.87 0.8 1
2014 3 14 11 47 17.19 40.0495 140.5463 8.69 1.6 1
2014 3 14 16 45 10.64 40.0355 140.5323 7.66 1.7 1
2014 3 14 16 45 53.12 40.0383 140.5295 6.91 1.1 1
2014 3 16 7 14 40.68 40.0540 140.5573 8.14 0.9 1
2014 3 16 15 33 51.59 40.0505 140.5293 8.51 0.9 1
2014 3 16 16 19 49.23 40.0490 140.5497 8.75 1.8 1
2014 3 16 18 59 34.84 40.0373 140.5338 7.10 0.9 1
2014 3 16 19 2 9.58 40.0393 140.5288 6.38 0.8 1
2014 3 16 19 2 19.50 40.0358 140.5243 3.64 0.3 1
2014 3 16 19 2 34.56 40.0387 140.5258 5.42 0.3 1
2014 3 16 19 8 46.65 40.0343 140.5448 9.27 0.6 1
2014 3 16 20 29 20.26 40.0420 140.5212 6.95 0.4 1
2014 3 17 6 32 46.54 40.0330 140.5458 7.83 0.4 0
2014 3 17 6 52 46.32 40.0475 140.5302 6.96 0.6 1
2014 3 18 12 57 31.97 40.0353 140.5325 7.72 1.7 1
2014 3 18 21 22 56.20 40.0337 140.5322 7.07 1.0 1
2014 3 18 21 22 56.94 40.0347 140.5307 5.86 1.1 1
2014 3 18 23 21 12.33 40.0322 140.5483 8.12 1.0 1
2014 3 20 11 28 0.28 40.0472 140.5407 5.77 0.6 1
2014 3 21 8 44 56.49 40.0508 140.5410 9.01 2.2 1
2014 3 22 9 45 7.80 40.0473 140.5445 8.54 1.0 0
2014 3 22 14 46 41.44 40.0520 140.5588 9.81 0.4 1
2014 3 23 12 27 9.29 40.0457 140.5470 9.13 1.7 0
2014 3 23 18 17 34.93 40.0323 140.5375 8.64 0.7 1
2014 3 23 18 18 53.92 40.0295 140.5310 8.14 0.1 1
2014 3 23 21 34 49.62 40.0467 140.5457 8.86 0.7 0
2014 3 24 18 29 0.44 40.0492 140.5498 8.54 1.1 1
2014 3 24 18 29 22.32 40.0547 140.5420 9.62 0.6 1
2014 3 24 20 2 19.94 40.0513 140.5477 9.35 1.3 1
2014 3 24 20 2 33.51 40.0497 140.5513 8.14 1.7 1
2014 3 24 23 15 20.39 40.0482 140.5438 8.11 0.7 0
2014 3 25 3 52 15.23 40.0497 140.5467 9.26 1.7 0
2014 3 28 8 57 54.87 40.0465 140.5458 8.54 1.9 0
2014 3 28 12 52 41.98 40.0447 140.5588 6.59 0.3 1
2014 3 29 13 28 34.51 40.0338 140.5318 6.43 0.5 0
2014 3 29 17 26 46.36 40.0373 140.5315 5.33 0.5 1
2014 3 31 2 38 31.17 40.0395 140.5315 6.97 1.2 1
2014 3 31 17 28 41.13 40.0542 140.5273 8.41 0.8 1
2014 4 2 23 57 18.89 40.0323 140.5412 8.27 0.8 1
2014 4 3 6 22 5.27 40.0503 140.5523 8.67 1.1 0
2014 4 3 6 22 38.45 40.0518 140.5502 8.39 0.6 0
2014 4 3 6 22 47.11 40.0508 140.5513 8.99 1.1 0
2014 4 4 16 46 49.49 40.0508 140.5523 8.34 0.8 0
2014 4 6 14 57 17.20 40.0375 140.5328 7.91 1.2 1
2014 4 7 21 9 8.15 40.0520 140.5297 8.41 1.1 1
2014 4 8 2 36 15.91 40.0523 140.5358 8.42 0.7 1
2014 4 8 7 12 2.83 40.0338 140.5317 5.79 0.5 1
2014 4 8 7 28 42.03 40.0333 140.5342 7.20 0.4 1
2014 4 9 1 21 36.74 40.0485 140.5500 8.85 1.8 1
2014 4 9 1 22 0.58 40.0495 140.5463 8.10 0.9 1
2014 4 12 18 5 59.12 40.0315 140.5338 7.52 0.8 1
2014 4 12 20 26 0.07 40.0437 140.5545 10.76 0.8 0
2014 4 12 20 29 0.95 40.0487 140.5463 10.45 0.7 0
2014 4 14 7 47 35.15 40.0445 140.5563 5.12 0.1 0
2014 4 14 12 39 59.42 40.0412 140.5335 7.82 0.7 1
2014 4 15 22 44 5.55 40.0597 140.5232 8.57 0.9 1
2014 4 22 3 4 17.66 40.0493 140.5447 8.92 1.1 1
2014 4 23 17 7 52.86 40.0505 140.5538 8.83 0.3 0
2014 4 24 6 55 21.41 40.0612 140.5435 9.74 0.5 0
2014 4 25 17 55 34.76 40.0372 140.5263 7.20 0.2 1
2014 4 27 10 35 20.48 40.0317 140.5477 9.88 0.8 1
2014 4 27 13 18 58.09 40.0520 140.5405 8.20 0.8 1
2014 4 28 7 30 16.16 40.0485 140.5562 8.78 1.4 0
2014 4 28 11 40 59.25 40.0520 140.5435 9.20 0.7 1
2014 4 29 14 24 29.67 40.0427 140.5493 8.73 1.9 1
2014 4 30 1 37 7.31 40.0342 140.5342 7.16 1.4 1
2014 5 2 0 27 25.15 40.0567 140.5517 10.15 0.7 1
2014 5 3 7 41 49.55 40.0500 140.5412 7.35 0.5 0
2014 5 3 7 41 59.30 40.0470 140.5507 8.07 0.8 0
2014 5 3 7 42 47.58 40.0463 140.5492 6.55 0.6 0
2014 5 4 4 57 32.13 40.0452 140.5282 8.00 1.2 1
2014 5 4 21 46 7.90 40.0553 140.5292 9.03 1.5 1
2014 5 4 21 49 50.55 40.0538 140.5288 8.26 0.5 1
2014 5 4 21 52 38.98 40.0532 140.5285 8.78 0.9 1
2014 5 5 10 53 41.49 40.0427 140.5355 6.62 0.8 1
2014 5 6 21 6 47.23 40.0310 140.5323 8.18 0.8 1
2014 5 7 1 14 34.00 40.0435 140.5298 4.07 0.4 1
2014 5 7 1 18 52.65 40.0285 140.5292 7.47 0.2 1
2014 5 8 3 23 45.57 40.0203 140.5318 6.37 1.9 1
2014 5 8 19 56 6.74 40.0380 140.5323 7.52 0.4 1
2014 5 8 19 57 25.25 40.0347 140.5308 4.94 0.3 1
2014 5 8 23 37 53.35 40.0498 140.5508 9.03 1.2 1
2014 5 9 18 38 43.57 40.0307 140.5400 8.19 1.7 1
2014 5 10 18 10 21.39 40.0480 140.5548 6.48 0.3 1
2014 5 11 3 27 45.08 40.0283 140.5392 7.99 0.6 1
2014 5 11 3 40 18.65 40.0310 140.5397 8.68 0.7 1
2014 5 11 16 51 54.47 40.0445 140.5555 8.75 0.6 1
2014 5 11 21 37 17.01 40.0507 140.5435 8.87 1.3 1
2014 5 12 17 42 12.70 40.0457 140.5453 9.68 0.3 0
2014 5 12 17 42 24.42 40.0473 140.5557 7.49 0.8 0
